trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,0,8.515000105,1,0,100,82,1,99,i38_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.147000074,1,0,100,40,1,99,i19_0.jpg,s,0,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,2.648000002,1,0,100,59,1,99,i27_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,4.761000156,1,0,100,67,1,99,i31_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,0,3.845999956,1,0,100,95,1,99,i44_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,2.36500001,1,0,100,73,1,99,i34_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,3.246000051,1,0,100,2,1,99,i1_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,2.296999931,1,0,100,76,1,99,i35_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,3.032000065,1,0,100,86,1,99,i39_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,2.460999966,1,0,100,69,1,99,i32_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,3.513000011,1,0,100,56,1,99,i26_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.430000067,1,0,100,70,1,99,i32_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,6.927999973,1,0,100,46,1,99,i21_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.914000034,1,0,100,99,1,99,i48_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,3.931999922,1,0,100,22,1,99,i10_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,2.661000013,1,0,100,50,1,99,i23_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,4.947000027,1,0,100,78,1,99,i36_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,3.146999836,1,0,100,20,1,99,i9_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
